ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status
366,BK-M47B-44,1.0,LB ,CM ,"Mountain-300 Black, 44",598.4354,True,Black,100,75,1079.99,44,42-46 CM,26.13,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,
367,BK-M47B-48,1.0,LB ,CM ,"Mountain-300 Black, 48",598.4354,True,Black,100,75,1079.99,48,48-52 CM,26.42,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,
368,BK-R89R-44,2.0,LB ,CM ,"Road-250 Red, 44",1518.7864,True,Red,100,75,2443.35,44,42-46 CM,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
369,BK-R89R-48,2.0,LB ,CM ,"Road-250 Red, 48",1518.7864,True,Red,100,75,2443.35,48,48-52 CM,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
370,BK-R89R-52,2.0,LB ,CM ,"Road-250 Red, 52",1518.7864,True,Red,100,75,2443.35,52,48-52 CM,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
371,BK-R89R-58,2.0,LB ,CM ,"Road-250 Red, 58",1320.6838,True,Red,100,75,2181.5625,58,54-58 CM,15.79,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
372,BK-R89R-58,2.0,LB ,CM ,"Road-250 Red, 58",1554.9479,True,Red,100,75,2443.35,58,54-58 CM,15.79,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current
373,BK-R89B-44,2.0,LB ,CM ,"Road-250 Black, 44",1320.6838,True,Black,100,75,2181.5625,44,42-46 CM,14.77,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
374,BK-R89B-44,2.0,LB ,CM ,"Road-250 Black, 44",1554.9479,True,Black,100,75,2443.35,44,42-46 CM,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current
375,BK-R89B-48,2.0,LB ,CM ,"Road-250 Black, 48",1320.6838,True,Black,100,75,2181.5625,48,48-52 CM,15.13,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
376,BK-R89B-48,2.0,LB ,CM ,"Road-250 Black, 48",1554.9479,True,Black,100,75,2443.35,48,48-52 CM,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current
377,BK-R89B-52,2.0,LB ,CM ,"Road-250 Black, 52",1320.6838,True,Black,100,75,2181.5625,52,48-52 CM,15.42,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
378,BK-R89B-52,2.0,LB ,CM ,"Road-250 Black, 52",1554.9479,True,Black,100,75,2443.35,52,48-52 CM,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current
379,BK-R89B-58,2.0,LB ,CM ,"Road-250 Black, 58",1320.6838,True,Black,100,75,2181.5625,58,54-58 CM,15.68,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,
380,BK-R89B-58,2.0,LB ,CM ,"Road-250 Black, 58",1554.9479,True,Black,100,75,2443.35,58,54-58 CM,15.68,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current
381,BK-R64Y-38,2.0,LB ,CM ,"Road-550-W Yellow, 38",605.6492,True,Yellow,100,75,1000.4375,38,38-40 CM,17.35,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,
382,BK-R64Y-38,2.0,LB ,CM ,"Road-550-W Yellow, 38",713.0798,True,Yellow,100,75,1120.49,38,38-40 CM,17.35,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current
383,BK-R64Y-40,2.0,LB ,CM ,"Road-550-W Yellow, 40",605.6492,True,Yellow,100,75,1000.4375,40,38-40 CM,17.77,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,
384,BK-R64Y-40,2.0,LB ,CM ,"Road-550-W Yellow, 40",713.0798,True,Yellow,100,75,1120.49,40,38-40 CM,17.77,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current
385,BK-R64Y-42,2.0,LB ,CM ,"Road-550-W Yellow, 42",605.6492,True,Yellow,100,75,1000.4375,42,42-46 CM,18.13,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,
386,BK-R64Y-42,2.0,LB ,CM ,"Road-550-W Yellow, 42",713.0798,True,Yellow,100,75,1120.49,42,42-46 CM,18.13,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current
387,BK-R64Y-44,2.0,LB ,CM ,"Road-550-W Yellow, 44",605.6492,True,Yellow,100,75,1000.4375,44,42-46 CM,18.42,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,
388,BK-R64Y-44,2.0,LB ,CM ,"Road-550-W Yellow, 44",713.0798,True,Yellow,100,75,1120.49,44,42-46 CM,18.42,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current
389,BK-R64Y-48,2.0,LB ,CM ,"Road-550-W Yellow, 48",605.6492,True,Yellow,100,75,1000.4375,48,48-52 CM,18.68,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,
390,BK-R64Y-48,2.0,LB ,CM ,"Road-550-W Yellow, 48",713.0798,True,Yellow,100,75,1120.49,48,48-52 CM,18.68,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current
391,FK-1639,10.0,0,0,LL Fork,65.8097,True,,500,375,148.22,NA,,0.0,1,NA,88.932,L ,NA,LL Fork,Stout design absorbs shock and offers more precise steering.,2012-07-01,2008-12-27,
392,FK-5136,10.0,0,0,ML Fork,77.9176,True,,500,375,175.49,NA,,0.0,1,NA,105.294,M ,NA,ML Fork,Composite road fork with an aluminum steerer tube.,2012-07-01,2008-12-27,
393,FK-9939,10.0,0,0,HL Fork,101.8936,True,,500,375,229.49,NA,,0.0,1,NA,137.694,H ,NA,HL Fork,High-performance carbon road fork with curved legs.,2012-07-01,2008-12-27,
394,HS-0296,11.0,0,0,LL Headset,15.1848,True,,500,375,34.2,NA,,0.0,1,NA,20.52,L ,NA,LL Headset,Threadless headset provides quality at an economical price.,2012-07-01,2008-12-27,
395,HS-2451,11.0,0,0,ML Headset,45.4168,True,,500,375,102.29,NA,,0.0,1,NA,61.374,M ,NA,ML Headset,Sealed cartridge keeps dirt out.,2012-07-01,2008-12-27,
396,HS-3479,11.0,0,0,HL Headset,55.3801,True,,500,375,124.73,NA,,0.0,1,NA,74.838,H ,NA,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",2012-07-01,2008-12-27,
397,HB-M243,4.0,0,0,LL Mountain Handlebars,17.978,True,,500,375,40.4909,NA,,0.0,1,M ,24.2945,L ,NA,LL Mountain Handlebars,All-purpose bar for on or off-road.,2012-07-01,2008-12-27,
398,HB-M243,4.0,0,0,LL Mountain Handlebars,19.7758,True,,500,375,44.54,NA,,0.0,1,M ,26.724,L ,NA,LL Mountain Handlebars,All-purpose bar for on or off-road.,2013-07-01,,Current
399,HB-M763,4.0,0,0,ML Mountain Handlebars,24.9932,True,,500,375,56.2909,NA,,0.0,1,M ,33.7745,M ,NA,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2012-07-01,2008-12-27,
400,HB-M763,4.0,0,0,ML Mountain Handlebars,27.4925,True,,500,375,61.92,NA,,0.0,1,M ,37.152,M ,NA,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2013-07-01,,Current
401,HB-M918,4.0,0,0,HL Mountain Handlebars,48.5453,True,,500,375,109.3364,NA,,0.0,1,M ,65.6018,H ,NA,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2012-07-01,2008-12-27,
402,HB-M918,4.0,0,0,HL Mountain Handlebars,53.3999,True,,500,375,120.27,NA,,0.0,1,M ,72.162,H ,NA,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2013-07-01,,Current
403,HB-R504,4.0,0,0,LL Road Handlebars,17.978,True,,500,375,40.4909,NA,,0.0,1,R ,24.2945,L ,NA,LL Road Handlebars,Unique shape provides easier reach to the levers.,2012-07-01,2008-12-27,
404,HB-R504,4.0,0,0,LL Road Handlebars,19.7758,True,,500,375,44.54,NA,,0.0,1,R ,26.724,L ,NA,LL Road Handlebars,Unique shape provides easier reach to the levers.,2013-07-01,,Current
405,HB-R720,4.0,0,0,ML Road Handlebars,24.9932,True,,500,375,56.2909,NA,,0.0,1,R ,33.7745,M ,NA,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2012-07-01,2008-12-27,
406,HB-R720,4.0,0,0,ML Road Handlebars,27.4925,True,,500,375,61.92,NA,,0.0,1,R ,37.152,M ,NA,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2013-07-01,,Current
407,HB-R956,4.0,0,0,HL Road Handlebars,48.5453,True,,500,375,109.3364,NA,,0.0,1,R ,65.6018,H ,NA,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2012-07-01,2008-12-27,
408,HB-R956,4.0,0,0,HL Road Handlebars,53.3999,True,,500,375,120.27,NA,,0.0,1,R ,72.162,H ,NA,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2013-07-01,,Current
409,FR-M63B-38,12.0,LB ,CM ,"ML Mountain Frame - Black, 38",185.8193,True,Black,500,375,348.76,38,38-40 CM,2.73,2,M ,209.256,M ,U ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2012-07-01,2008-12-27,
410,FW-M423,17.0,0,0,LL Mountain Front Wheel,26.9708,True,Black,500,375,60.745,NA,,0.0,1,M ,36.447,L ,NA,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01,2008-12-27,
411,FW-M762,17.0,0,0,ML Mountain Front Wheel,92.8071,True,Black,500,375,209.025,NA,,0.0,1,M ,125.415,M ,NA,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01,2008-12-27,
412,FW-M928,17.0,0,0,HL Mountain Front Wheel,133.2955,True,Black,500,375,300.215,NA,,0.0,1,M ,180.129,H ,NA,HL Mountain Front Wheel,High-performance mountain replacement wheel.,2012-07-01,2008-12-27,
413,FW-R623,17.0,G  ,0,LL Road Front Wheel,37.9909,True,Black,500,375,85.565,NA,,900.0,1,R ,51.339,L ,NA,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,2012-07-01,2008-12-27,
414,FW-R762,17.0,G  ,0,ML Road Front Wheel,110.2829,True,Black,500,375,248.385,NA,,850.0,1,R ,149.031,M ,NA,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,2012-07-01,2008-12-27,
415,FW-R820,17.0,G  ,0,HL Road Front Wheel,146.5466,True,Black,500,375,330.06,NA,,650.0,1,R ,198.036,H ,NA,HL Road Front Wheel,Strong wheel with double-walled rim.,2012-07-01,2008-12-27,
416,FW-T905,17.0,0,0,Touring Front Wheel,96.7964,True,Black,500,375,218.01,NA,,0.0,1,T ,130.806,NA,NA,Touring Front Wheel,Aerodynamic rims for smooth riding.,2012-07-01,2008-12-27,
417,FR-R72Y-38,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 38",300.1188,True,Yellow,500,375,540.7545,38,38-40 CM,2.18,2,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01,2008-12-27,
418,FR-R72Y-38,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 38",360.9428,True,Yellow,500,375,594.83,38,38-40 CM,2.18,2,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01,,Current
419,RW-M423,17.0,0,0,LL Mountain Rear Wheel,38.9588,True,Black,500,375,87.745,NA,,0.0,1,M ,52.647,L ,NA,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01,2008-12-27,
420,RW-M762,17.0,0,0,ML Mountain Rear Wheel,104.7951,True,Black,500,375,236.025,NA,,0.0,1,M ,141.615,M ,NA,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01,2008-12-27,
421,RW-M928,17.0,0,0,HL Mountain Rear Wheel,145.2835,True,Black,500,375,327.215,NA,,0.0,1,M ,196.329,H ,NA,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,2012-07-01,2008-12-27,
422,RW-R623,17.0,G  ,0,LL Road Rear Wheel,49.9789,True,Black,500,375,112.565,NA,,1050.0,1,R ,67.539,L ,NA,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,2012-07-01,2008-12-27,
423,RW-R762,17.0,G  ,0,ML Road Rear Wheel,122.2709,True,Black,500,375,275.385,NA,,1000.0,1,R ,165.231,M ,NA,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,2012-07-01,2008-12-27,
424,RW-R820,17.0,G  ,0,HL Road Rear Wheel,158.5346,True,Black,500,375,357.06,NA,,890.0,1,R ,214.236,H ,NA,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,2012-07-01,2008-12-27,
425,RW-T905,17.0,0,0,Touring Rear Wheel,108.7844,True,Black,500,375,245.01,NA,,0.0,1,T ,147.006,NA,NA,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,2012-07-01,2008-12-27,
426,FR-M63B-40,12.0,LB ,CM ,"ML Mountain Frame - Black, 40",185.8193,True,Black,500,375,348.76,40,38-40 CM,2.77,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01,2008-12-27,
427,FR-M63B-44,12.0,LB ,CM ,"ML Mountain Frame - Black, 44",185.8193,True,Black,500,375,348.76,44,42-46 CM,2.81,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01,2008-12-27,
428,FR-M63B-48,12.0,LB ,CM ,"ML Mountain Frame - Black, 48",185.8193,True,Black,500,375,348.76,48,48-52 CM,2.85,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01,2008-12-27,
429,FR-R72Y-40,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 40",300.1188,True,Yellow,500,375,540.7545,40,38-40 CM,2.22,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01,2008-12-27,
430,FR-R72Y-40,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 40",360.9428,True,Yellow,500,375,594.83,40,38-40 CM,2.22,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01,,Current
431,FR-R72Y-42,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 42",300.1188,True,Yellow,500,375,540.7545,42,42-46 CM,2.26,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01,2008-12-27,
432,FR-R72Y-42,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 42",360.9428,True,Yellow,500,375,594.83,42,42-46 CM,2.26,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01,,Current
433,FR-R72Y-44,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 44",300.1188,True,Yellow,500,375,540.7545,44,42-46 CM,2.3,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01,2008-12-27,
434,FR-R72Y-44,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 44",360.9428,True,Yellow,500,375,594.83,44,42-46 CM,2.3,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01,,Current
435,FR-R72Y-48,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 48",300.1188,True,Yellow,500,375,540.7545,48,48-52 CM,2.34,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01,2008-12-27,
436,FR-R72Y-48,14.0,LB ,CM ,"ML Road Frame-W - Yellow, 48",360.9428,True,Yellow,500,375,594.83,48,48-52 CM,2.34,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01,,Current
437,FR-R92B-62,14.0,LB ,CM ,"HL Road Frame - Black, 62",722.2568,True,Black,500,375,1301.3636,62,60-62 CM,2.3,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01,2008-12-27,
438,FR-R92B-62,14.0,LB ,CM ,"HL Road Frame - Black, 62",868.6342,True,Black,500,375,1431.5,62,60-62 CM,2.3,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01,,Current
439,FR-R92B-44,14.0,LB ,CM ,"HL Road Frame - Black, 44",722.2568,True,Black,500,375,1301.3636,44,42-46 CM,2.12,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01,2008-12-27,
440,FR-R92B-44,14.0,LB ,CM ,"HL Road Frame - Black, 44",868.6342,True,Black,500,375,1431.5,44,42-46 CM,2.12,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01,,Current
441,FR-R92B-48,14.0,LB ,CM ,"HL Road Frame - Black, 48",722.2568,True,Black,500,375,1301.3636,48,48-52 CM,2.16,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01,2008-12-27,
442,FR-R92B-48,14.0,LB ,CM ,"HL Road Frame - Black, 48",868.6342,True,Black,500,375,1431.5,48,48-52 CM,2.16,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01,,Current
443,FR-R92B-52,14.0,LB ,CM ,"HL Road Frame - Black, 52",722.2568,True,Black,500,375,1301.3636,52,48-52 CM,2.2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01,2008-12-27,
444,FR-R92B-52,14.0,LB ,CM ,"HL Road Frame - Black, 52",868.6342,True,Black,500,375,1431.5,52,48-52 CM,2.2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01,,Current
445,SH-M897-S,22.0,0,0,"Men's Sports Shorts, S",24.7459,True,Black,4,3,59.99,S,S,0.0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,
446,PA-T100,35.0,0,0,"Touring-Panniers, Large",51.5625,True,Grey,4,3,125.0,NA,,0.0,0,T ,75.0,NA,NA,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2012-07-01,2008-12-27,
447,LO-C100,34.0,0,0,Cable Lock,10.3125,True,,4,3,25.0,NA,,0.0,0,S ,15.0,NA,NA,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2012-07-01,2008-12-27,
448,PU-0452,36.0,0,0,Minipump,8.2459,True,,4,3,19.99,NA,,0.0,0,S ,11.994,NA,NA,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012-07-01,2008-12-27,
449,PU-M044,36.0,0,0,Mountain Pump,10.3084,True,,4,3,24.99,NA,,0.0,0,M ,14.994,NA,NA,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012-07-01,2008-12-27,
450,LT-T990,33.0,0,0,Taillights - Battery-Powered,5.7709,True,,4,3,13.99,NA,,0.0,0,R ,8.394,NA,NA,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012-07-01,2008-12-27,
451,LT-H902,33.0,0,0,Headlights - Dual-Beam,14.4334,True,,4,3,34.99,NA,,0.0,0,R ,20.994,NA,NA,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012-07-01,2008-12-27,
452,LT-H903,33.0,0,0,Headlights - Weatherproof,18.5584,True,,4,3,44.99,NA,,0.0,0,R ,26.994,NA,NA,Headlights - Weatherproof,Rugged weatherproof headlight.,2012-07-01,2008-12-27,
453,SH-M897-M,22.0,0,0,"Men's Sports Shorts, M",24.7459,True,Black,4,3,59.99,M,M,0.0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,
454,SH-M897-L,22.0,0,0,"Men's Sports Shorts, L",24.7459,True,Black,4,3,59.99,L,L,0.0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,
455,SH-M897-X,22.0,0,0,"Men's Sports Shorts, XL",24.7459,True,Black,4,3,59.99,XL,XL,0.0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,
456,TG-W091-S,24.0,0,0,"Women's Tights, S",30.9334,True,Black,4,3,74.99,S,S,0.0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,
457,TG-W091-M,24.0,0,0,"Women's Tights, M",30.9334,True,Black,4,3,74.99,M,M,0.0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,
458,TG-W091-L,24.0,0,0,"Women's Tights, L",30.9334,True,Black,4,3,74.99,L,L,0.0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,
459,SB-M891-S,18.0,0,0,"Men's Bib-Shorts, S",37.1209,True,Multi,4,3,89.99,S,S,0.0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,
460,SB-M891-M,18.0,0,0,"Men's Bib-Shorts, M",37.1209,True,Multi,4,3,89.99,M,M,0.0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,
461,SB-M891-L,18.0,0,0,"Men's Bib-Shorts, L",37.1209,True,Multi,4,3,89.99,L,L,0.0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,
462,GL-H102-S,20.0,0,0,"Half-Finger Gloves, S",9.7136,True,Black,4,3,23.5481,S,S,0.0,0,S ,14.1289,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01,2008-12-27,
463,GL-H102-S,20.0,0,0,"Half-Finger Gloves, S",9.1593,True,Black,4,3,24.49,S,S,0.0,0,S ,14.694,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01,,Current
464,GL-H102-M,20.0,0,0,"Half-Finger Gloves, M",9.7136,True,Black,4,3,23.5481,M,M,0.0,0,S ,14.1289,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01,2008-12-27,
465,GL-H102-M,20.0,0,0,"Half-Finger Gloves, M",9.1593,True,Black,4,3,24.49,M,M,0.0,0,S ,14.694,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01,,Current
